Benchmark,ObjectiveMetric,ExtraMetric,tau,unlabeled_noise,feature_drop_prob,pseudo_weight,agreement_weight,weight_power,hard_weight_threshold,SupervisedObjective,ConfidenceObjective,SAGEObjective,SAGEMinusSupervised,ConfidenceMinusSupervised,SupervisedExtra,SAGEExtra,ConfidenceExtra,SAGEMeanWeight,SAGEMeanDisagreement
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.1,0.0,0.4,0.5,2.0,-1.0,3.2778522968292236,285.99285888671875,3.9909634590148926,0.713111162185669,282.7150065898895,0.6563720703125,0.6409912109375,0.257568359375,0.8014422655105591,0.041838448494672775
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.1,0.0,0.4,0.5,2.0,0.85,3.2778522968292236,285.99285888671875,4.127849578857422,0.8499972820281982,282.7150065898895,0.6563720703125,0.6441650390625,0.257568359375,0.549146294593811,0.041541192680597305
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.1,0.1,0.4,0.25,1.0,-1.0,3.2778522968292236,285.99285888671875,4.249386310577393,0.971534013748169,282.7150065898895,0.6563720703125,0.6224365234375,0.257568359375,0.6917967200279236,0.1910785436630249
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.1,0.1,0.4,0.25,1.0,0.85,3.2778522968292236,285.99285888671875,4.494189262390137,1.216336965560913,282.7150065898895,0.6563720703125,0.6234130859375,0.257568359375,0.39858999848365784,0.192153662443161
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.1,0.1,0.4,0.25,2.0,-1.0,3.2778522968292236,285.99285888671875,3.8505136966705322,0.5726613998413086,282.7150065898895,0.6563720703125,0.6341552734375,0.257568359375,0.5624255537986755,0.19216039776802063
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.1,0.1,0.4,0.25,2.0,0.85,3.2778522968292236,285.99285888671875,4.697762489318848,1.419910192489624,282.7150065898895,0.6563720703125,0.60302734375,0.257568359375,0.2431989312171936,0.19134771823883057
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.1,0.1,0.4,0.5,1.0,-1.0,3.2778522968292236,285.99285888671875,3.788801670074463,0.5109493732452393,282.7150065898895,0.6563720703125,0.6343994140625,0.257568359375,0.6917556524276733,0.19261737167835236
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.1,0.1,0.4,0.5,1.0,0.85,3.2778522968292236,285.99285888671875,3.975529193878174,0.6976768970489502,282.7150065898895,0.6563720703125,0.62158203125,0.257568359375,0.39737653732299805,0.1917666643857956
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.1,0.1,0.4,0.5,2.0,-1.0,3.2778522968292236,285.99285888671875,3.6507387161254883,0.37288641929626465,282.7150065898895,0.6563720703125,0.6312255859375,0.257568359375,0.5623460412025452,0.19188883900642395
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.1,0.1,0.4,0.5,2.0,0.85,3.2778522968292236,285.99285888671875,4.170389652252197,0.8925373554229736,282.7150065898895,0.6563720703125,0.622314453125,0.257568359375,0.24299001693725586,0.19255642592906952
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.1,0.2,0.4,0.25,1.0,-1.0,3.2778522968292236,285.99285888671875,4.25383186340332,0.9759795665740967,282.7150065898895,0.6563720703125,0.598876953125,0.257568359375,0.5906630158424377,0.3442743122577667
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.1,0.2,0.4,0.25,1.0,0.85,3.2778522968292236,285.99285888671875,4.359732627868652,1.0818803310394287,282.7150065898895,0.6563720703125,0.6065673828125,0.257568359375,0.26158463954925537,0.3428296744823456
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.1,0.2,0.4,0.25,2.0,-1.0,3.2778522968292236,285.99285888671875,4.257281303405762,0.9794290065765381,282.7150065898895,0.6563720703125,0.620849609375,0.257568359375,0.45356112718582153,0.3375650644302368
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.1,0.2,0.4,0.25,2.0,0.85,3.2778522968292236,285.99285888671875,4.378123760223389,1.100271463394165,282.7150065898895,0.6563720703125,0.6068115234375,0.257568359375,0.13681091368198395,0.3402368426322937
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.1,0.2,0.4,0.5,1.0,-1.0,3.2778522968292236,285.99285888671875,3.7140190601348877,0.43616676330566406,282.7150065898895,0.6563720703125,0.6192626953125,0.257568359375,0.5897433161735535,0.3448846936225891
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.1,0.2,0.4,0.5,1.0,0.85,3.2778522968292236,285.99285888671875,3.97243595123291,0.6945836544036865,282.7150065898895,0.6563720703125,0.6121826171875,0.257568359375,0.2585473358631134,0.34147098660469055
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.1,0.2,0.4,0.5,2.0,-1.0,3.2778522968292236,285.99285888671875,3.8098785877227783,0.5320262908935547,282.7150065898895,0.6563720703125,0.610595703125,0.257568359375,0.44979622960090637,0.33977723121643066
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.1,0.2,0.4,0.5,2.0,0.85,3.2778522968292236,285.99285888671875,4.33786678314209,1.0600144863128662,282.7150065898895,0.6563720703125,0.607177734375,0.257568359375,0.13763749599456787,0.3419811427593231
